task_id,date,worker_id,worker_name,task_type,skill_level_required,zone_id,estimated_hours,actual_hours,status,quality_score,errors_count,rework_needed
T015263,2026-03-17,W008,Fatima Begum,Growth Measurement,intermediate,ZONE-E,2.0,2.57,completed,66.9,0,False
T015264,2026-03-17,W008,Fatima Begum,Equipment Maintenance,intermediate,ZONE-E,1.5,1.64,completed,75.1,0,False
T015265,2026-03-17,W008,Fatima Begum,Watering,basic,ZONE-A,1.5,1.58,completed,64.9,0,False
T015266,2026-03-17,W009,Ravi Shankar,Watering,basic,ZONE-C,1.5,1.77,completed,92.4,0,False
T015267,2026-03-17,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.69,completed,63.3,0,False
T015268,2026-03-17,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.7,completed,100.0,0,False
T015269,2026-03-17,W009,Ravi Shankar,Shade Net Management,basic,ZONE-B,1.0,1.37,completed,80.0,0,False
T015270,2026-03-17,W009,Ravi Shankar,Soil Preparation,basic,ZONE-E,3.0,3.17,completed,64.9,0,False
T015271,2026-03-17,W010,Meena Kumari,Grafting - Cleft,expert,ZONE-B,0.6,0.43,completed,78.3,0,False
T015272,2026-03-17,W010,Meena Kumari,Packing & Dispatch,basic,ZONE-A,2.0,2.01,completed,69.5,0,False
T015273,2026-03-17,W011,Deepak Negi,Grafting - Bud,intermediate,ZONE-B,0.4,0.56,completed,66.4,0,False
T015274,2026-03-17,W011,Deepak Negi,Transplanting,basic,ZONE-C,1.5,1.39,completed,67.6,0,False
T015275,2026-03-17,W011,Deepak Negi,Packing & Dispatch,basic,ZONE-A,2.0,2.0,completed,80.5,0,False
T015276,2026-03-17,W011,Deepak Negi,Shade Net Management,basic,ZONE-F,1.0,1.33,completed,68.9,0,False
T015277,2026-03-17,W011,Deepak Negi,Grafting - Cleft,expert,ZONE-A,0.6,0.42,completed,59.9,0,False
T015278,2026-03-17,W012,Anita Rana,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.24,completed,70.8,0,False
T015279,2026-03-17,W012,Anita Rana,Disease Treatment,intermediate,ZONE-E,1.0,1.25,completed,72.8,0,False
T015280,2026-03-17,W013,Suresh Bhatt,Pest Inspection,intermediate,ZONE-B,2.5,2.55,completed,83.7,0,False
T015281,2026-03-17,W013,Suresh Bhatt,Watering,basic,ZONE-D,1.5,1.88,incomplete,0.0,0,False
T015282,2026-03-17,W013,Suresh Bhatt,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.34,completed,70.6,0,False
T015283,2026-03-17,W014,Geeta Rawat,Grafting - Bud,intermediate,ZONE-C,0.4,0.29,completed,80.6,0,True
T015284,2026-03-17,W014,Geeta Rawat,Grafting - Bud,intermediate,ZONE-F,0.4,0.1,completed,65.7,0,False
T015285,2026-03-17,W014,Geeta Rawat,Transplanting,basic,ZONE-D,1.5,1.58,completed,82.2,0,False
T015286,2026-03-17,W014,Geeta Rawat,Packing & Dispatch,basic,ZONE-C,2.0,2.1,completed,81.3,0,False
T015287,2026-03-17,W015,Abdul Rashid,Grafting - Whip and Tongue,expert,ZONE-F,0.5,0.62,completed,90.5,0,True
T015288,2026-03-17,W015,Abdul Rashid,Soil Preparation,basic,ZONE-B,3.0,3.66,completed,91.9,0,False
T015289,2026-03-17,W015,Abdul Rashid,Equipment Maintenance,intermediate,ZONE-C,1.5,1.68,completed,91.2,0,False
T015290,2026-03-17,W015,Abdul Rashid,Grafting - Bud,intermediate,ZONE-E,0.4,0.51,completed,85.9,0,False
T015291,2026-03-18,W001,Rajesh Kumar,Watering,basic,ZONE-F,1.5,1.41,incomplete,0.0,0,False
T015292,2026-03-18,W001,Rajesh Kumar,Pruning,intermediate,ZONE-A,1.0,1.27,completed,75.5,1,False
T015293,2026-03-18,W002,Priya Sharma,Pest Inspection,intermediate,ZONE-E,2.5,2.53,completed,83.4,0,False
T015294,2026-03-18,W002,Priya Sharma,Shade Net Management,basic,ZONE-C,1.0,0.85,completed,70.8,0,False
T015295,2026-03-18,W002,Priya Sharma,Soil Preparation,basic,ZONE-E,3.0,3.6,completed,88.2,0,False
T015296,2026-03-18,W003,Mohammad Iqbal,Pest Inspection,intermediate,ZONE-B,2.5,3.1,completed,87.4,0,False
T015297,2026-03-18,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-E,2.0,2.54,completed,73.6,0,False
T015298,2026-03-18,W003,Mohammad Iqbal,Shade Net Management,basic,ZONE-D,1.0,1.45,completed,100.0,1,False
T015299,2026-03-18,W003,Mohammad Iqbal,Pruning,intermediate,ZONE-A,1.0,1.48,completed,71.8,0,False
T015300,2026-03-18,W003,Mohammad Iqbal,Pest Inspection,intermediate,ZONE-D,2.5,2.47,completed,76.1,0,False
T015301,2026-03-18,W004,Sunita Devi,Pruning,intermediate,ZONE-C,1.0,1.3,completed,70.6,0,False
T015302,2026-03-18,W004,Sunita Devi,Disease Treatment,intermediate,ZONE-D,1.0,1.47,completed,78.0,0,False
T015303,2026-03-18,W004,Sunita Devi,Grafting - Cleft,expert,ZONE-F,0.6,1.15,completed,74.1,0,False
T015304,2026-03-18,W005,Amit Singh,Soil Preparation,basic,ZONE-C,3.0,3.43,completed,89.4,0,False
T015305,2026-03-18,W005,Amit Singh,Growth Measurement,intermediate,ZONE-F,2.0,2.15,completed,73.1,0,True
T015306,2026-03-18,W006,Kavita Devi,Pest Inspection,intermediate,ZONE-E,2.5,3.42,completed,73.1,0,False
T015307,2026-03-18,W006,Kavita Devi,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.42,completed,54.7,0,False
T015308,2026-03-18,W007,Vikram Thakur,Fertilizer Application,basic,ZONE-D,2.0,2.0,completed,81.6,0,False
T015309,2026-03-18,W007,Vikram Thakur,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.37,completed,54.0,0,False
T015310,2026-03-18,W007,Vikram Thakur,Shade Net Management,basic,ZONE-A,1.0,1.26,completed,80.3,0,False
T015311,2026-03-18,W007,Vikram Thakur,Growth Measurement,intermediate,ZONE-A,2.0,2.12,incomplete,0.0,0,False
T015312,2026-03-18,W007,Vikram Thakur,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.45,completed,63.9,0,False
T015313,2026-03-18,W008,Fatima Begum,Grafting - Bud,intermediate,ZONE-B,0.4,0.38,completed,89.5,0,False
T015314,2026-03-18,W008,Fatima Begum,Shade Net Management,basic,ZONE-D,1.0,1.29,completed,77.6,0,False
T015315,2026-03-18,W008,Fatima Begum,Grafting - Cleft,expert,ZONE-E,0.6,0.68,completed,83.1,0,False
T015316,2026-03-18,W009,Ravi Shankar,Shade Net Management,basic,ZONE-B,1.0,0.95,completed,57.1,0,False
T015317,2026-03-18,W009,Ravi Shankar,Pest Inspection,intermediate,ZONE-D,2.5,2.51,completed,80.5,0,True
T015318,2026-03-18,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-F,0.5,0.38,completed,79.5,0,False
T015319,2026-03-18,W009,Ravi Shankar,Equipment Maintenance,intermediate,ZONE-A,1.5,1.87,completed,78.5,0,False
T015320,2026-03-18,W010,Meena Kumari,Watering,basic,ZONE-F,1.5,1.6,completed,76.5,0,False
T015321,2026-03-18,W010,Meena Kumari,Shade Net Management,basic,ZONE-B,1.0,1.46,completed,89.8,0,False
T015322,2026-03-18,W010,Meena Kumari,Packing & Dispatch,basic,ZONE-A,2.0,3.02,completed,50.2,0,False
T015323,2026-03-18,W011,Deepak Negi,Shade Net Management,basic,ZONE-B,1.0,1.21,completed,91.3,0,False
T015324,2026-03-18,W011,Deepak Negi,Packing & Dispatch,basic,ZONE-D,2.0,2.58,completed,66.9,0,False
T015325,2026-03-18,W011,Deepak Negi,Fertilizer Application,basic,ZONE-D,2.0,1.89,completed,93.0,0,False
T015326,2026-03-18,W011,Deepak Negi,Fertilizer Application,basic,ZONE-C,2.0,2.37,completed,95.7,0,False
T015327,2026-03-18,W011,Deepak Negi,Grafting - Bud,intermediate,ZONE-A,0.4,0.62,completed,79.8,0,False
T015328,2026-03-18,W012,Anita Rana,Watering,basic,ZONE-E,1.5,1.5,completed,61.0,0,False
T015329,2026-03-18,W012,Anita Rana,Shade Net Management,basic,ZONE-B,1.0,1.28,completed,62.0,0,False
T015330,2026-03-18,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-B,0.4,0.28,completed,78.0,0,False
T015331,2026-03-18,W012,Anita Rana,Grafting - Whip and Tongue,expert,ZONE-F,0.5,0.37,completed,92.3,0,False
T015332,2026-03-18,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-B,0.4,0.75,in_progress,0.0,0,False
T015333,2026-03-18,W013,Suresh Bhatt,Equipment Maintenance,intermediate,ZONE-F,1.5,1.89,completed,82.0,0,False
T015334,2026-03-18,W013,Suresh Bhatt,Fertilizer Application,basic,ZONE-A,2.0,2.47,completed,75.3,0,False
T015335,2026-03-18,W013,Suresh Bhatt,Soil Preparation,basic,ZONE-F,3.0,3.64,completed,71.4,0,False
T015336,2026-03-18,W013,Suresh Bhatt,Transplanting,basic,ZONE-F,1.5,1.61,incomplete,0.0,0,False
T015337,2026-03-18,W013,Suresh Bhatt,Watering,basic,ZONE-E,1.5,1.65,completed,77.1,0,False
T015338,2026-03-18,W014,Geeta Rawat,Watering,basic,ZONE-D,1.5,1.73,completed,77.2,0,False
T015339,2026-03-18,W014,Geeta Rawat,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.72,completed,81.2,0,False
T015340,2026-03-18,W014,Geeta Rawat,Pruning,intermediate,ZONE-D,1.0,1.17,completed,90.7,0,False
T015341,2026-03-18,W015,Abdul Rashid,Pruning,intermediate,ZONE-E,1.0,1.06,completed,76.4,0,False
T015342,2026-03-18,W015,Abdul Rashid,Fertilizer Application,basic,ZONE-E,2.0,2.31,completed,72.4,0,False
T015343,2026-03-19,W001,Rajesh Kumar,Growth Measurement,intermediate,ZONE-F,2.0,2.27,completed,87.8,0,False
T015344,2026-03-19,W001,Rajesh Kumar,Disease Treatment,intermediate,ZONE-D,1.0,0.98,incomplete,0.0,0,False
T015345,2026-03-19,W002,Priya Sharma,Disease Treatment,intermediate,ZONE-F,1.0,1.29,completed,63.0,0,False
T015346,2026-03-19,W002,Priya Sharma,Equipment Maintenance,intermediate,ZONE-B,1.5,1.79,completed,71.1,0,False
T015347,2026-03-19,W002,Priya Sharma,Shade Net Management,basic,ZONE-D,1.0,1.6,completed,69.1,0,False
T015348,2026-03-19,W003,Mohammad Iqbal,Growth Measurement,intermediate,ZONE-D,2.0,2.61,completed,88.4,0,False
T015349,2026-03-19,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-C,2.0,2.24,completed,99.4,0,False
T015350,2026-03-19,W003,Mohammad Iqbal,Packing & Dispatch,basic,ZONE-B,2.0,2.17,completed,78.3,0,False
T015351,2026-03-19,W004,Sunita Devi,Soil Preparation,basic,ZONE-F,3.0,3.31,completed,90.5,0,False
T015352,2026-03-19,W004,Sunita Devi,Disease Treatment,intermediate,ZONE-A,1.0,1.08,completed,68.7,1,False
T015353,2026-03-19,W004,Sunita Devi,Fertilizer Application,basic,ZONE-E,2.0,2.45,completed,84.6,0,False
T015354,2026-03-19,W004,Sunita Devi,Equipment Maintenance,intermediate,ZONE-A,1.5,2.21,completed,97.9,0,False
T015355,2026-03-19,W005,Amit Singh,Packing & Dispatch,basic,ZONE-C,2.0,2.11,completed,91.6,0,False
T015356,2026-03-19,W005,Amit Singh,Pest Inspection,intermediate,ZONE-B,2.5,2.84,completed,60.8,0,False
T015357,2026-03-19,W006,Kavita Devi,Soil Preparation,basic,ZONE-C,3.0,3.06,completed,86.5,0,False
T015358,2026-03-19,W006,Kavita Devi,Grafting - Bud,intermediate,ZONE-D,0.4,0.38,completed,69.8,0,False
T015359,2026-03-19,W006,Kavita Devi,Soil Preparation,basic,ZONE-C,3.0,2.82,completed,84.0,0,False
T015360,2026-03-19,W006,Kavita Devi,Watering,basic,ZONE-A,1.5,1.42,in_progress,0.0,0,False
T015361,2026-03-19,W006,Kavita Devi,Transplanting,basic,ZONE-B,1.5,1.45,completed,82.8,0,False
T015362,2026-03-19,W007,Vikram Thakur,Grafting - Bud,intermediate,ZONE-D,0.4,0.59,completed,92.1,0,False
T015363,2026-03-19,W007,Vikram Thakur,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.62,completed,68.7,0,False
T015364,2026-03-19,W007,Vikram Thakur,Growth Measurement,intermediate,ZONE-C,2.0,2.13,completed,100.0,0,False
T015365,2026-03-19,W007,Vikram Thakur,Pest Inspection,intermediate,ZONE-F,2.5,2.58,completed,93.7,0,False
T015366,2026-03-19,W008,Fatima Begum,Pruning,intermediate,ZONE-D,1.0,1.17,completed,94.2,0,False
T015367,2026-03-19,W008,Fatima Begum,Grafting - Cleft,expert,ZONE-E,0.6,0.82,completed,78.3,0,False
T015368,2026-03-19,W009,Ravi Shankar,Disease Treatment,intermediate,ZONE-B,1.0,1.12,completed,74.4,0,True
T015369,2026-03-19,W009,Ravi Shankar,Pruning,intermediate,ZONE-D,1.0,1.36,completed,85.5,0,False
T015370,2026-03-19,W010,Meena Kumari,Growth Measurement,intermediate,ZONE-F,2.0,2.28,completed,88.4,0,False
T015371,2026-03-19,W010,Meena Kumari,Transplanting,basic,ZONE-A,1.5,1.72,in_progress,0.0,0,False
T015372,2026-03-19,W010,Meena Kumari,Shade Net Management,basic,ZONE-C,1.0,1.12,completed,88.3,0,False
T015373,2026-03-19,W010,Meena Kumari,Grafting - Whip and Tongue,expert,ZONE-F,0.5,0.45,completed,61.5,0,False
T015374,2026-03-19,W010,Meena Kumari,Packing & Dispatch,basic,ZONE-F,2.0,2.2,completed,69.5,0,False
T015375,2026-03-19,W011,Deepak Negi,Growth Measurement,intermediate,ZONE-D,2.0,1.91,completed,76.0,0,False
T015376,2026-03-19,W011,Deepak Negi,Growth Measurement,intermediate,ZONE-A,2.0,1.89,incomplete,0.0,0,False
T015377,2026-03-19,W011,Deepak Negi,Pruning,intermediate,ZONE-C,1.0,1.02,completed,79.1,0,False
T015378,2026-03-19,W011,Deepak Negi,Grafting - Cleft,expert,ZONE-A,0.6,0.62,completed,100.0,0,False
T015379,2026-03-19,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-A,0.4,0.58,completed,91.4,0,False
T015380,2026-03-19,W012,Anita Rana,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.54,completed,52.6,0,False
T015381,2026-03-19,W012,Anita Rana,Transplanting,basic,ZONE-C,1.5,1.78,completed,95.5,0,False
T015382,2026-03-19,W012,Anita Rana,Grafting - Bud,intermediate,ZONE-E,0.4,0.49,completed,74.4,0,False
T015383,2026-03-19,W013,Suresh Bhatt,Grafting - Bud,intermediate,ZONE-A,0.4,0.48,incomplete,0.0,0,False
T015384,2026-03-19,W013,Suresh Bhatt,Equipment Maintenance,intermediate,ZONE-B,1.5,1.54,incomplete,0.0,0,False
T015385,2026-03-19,W014,Geeta Rawat,Grafting - Cleft,expert,ZONE-F,0.6,0.78,completed,64.0,0,True
T015386,2026-03-19,W014,Geeta Rawat,Watering,basic,ZONE-C,1.5,1.74,completed,71.0,0,True
T015387,2026-03-19,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-E,2.5,2.77,completed,71.5,0,False
T015388,2026-03-19,W015,Abdul Rashid,Transplanting,basic,ZONE-C,1.5,1.47,completed,67.9,0,False
T015389,2026-03-19,W015,Abdul Rashid,Grafting - Bud,intermediate,ZONE-B,0.4,0.34,completed,82.3,0,False
T015390,2026-03-20,W001,Rajesh Kumar,Pruning,intermediate,ZONE-E,1.0,1.31,completed,75.4,0,False
T015391,2026-03-20,W001,Rajesh Kumar,Grafting - Bud,intermediate,ZONE-F,0.4,0.44,completed,100.0,1,True
T015392,2026-03-20,W001,Rajesh Kumar,Packing & Dispatch,basic,ZONE-B,2.0,2.3,completed,74.4,0,False
T015393,2026-03-20,W001,Rajesh Kumar,Fertilizer Application,basic,ZONE-F,2.0,1.86,completed,77.8,0,False
T015394,2026-03-20,W001,Rajesh Kumar,Fertilizer Application,basic,ZONE-B,2.0,2.52,completed,67.9,0,False
T015395,2026-03-20,W002,Priya Sharma,Grafting - Bud,intermediate,ZONE-E,0.4,0.11,completed,86.1,0,False
T015396,2026-03-20,W002,Priya Sharma,Packing & Dispatch,basic,ZONE-F,2.0,2.12,completed,79.7,0,False
T015397,2026-03-20,W002,Priya Sharma,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.82,completed,85.9,0,False
T015398,2026-03-20,W002,Priya Sharma,Grafting - Whip and Tongue,expert,ZONE-A,0.5,0.71,completed,80.4,0,False
T015399,2026-03-20,W002,Priya Sharma,Grafting - Cleft,expert,ZONE-D,0.6,0.58,completed,81.7,0,False
T015400,2026-03-20,W003,Mohammad Iqbal,Fertilizer Application,basic,ZONE-C,2.0,2.37,completed,62.2,0,False
T015401,2026-03-20,W003,Mohammad Iqbal,Grafting - Cleft,expert,ZONE-F,0.6,1.01,completed,80.7,0,False
T015402,2026-03-20,W003,Mohammad Iqbal,Soil Preparation,basic,ZONE-D,3.0,3.1,completed,84.2,0,False
T015403,2026-03-20,W004,Sunita Devi,Growth Measurement,intermediate,ZONE-F,2.0,2.79,completed,85.5,0,False
T015404,2026-03-20,W004,Sunita Devi,Soil Preparation,basic,ZONE-C,3.0,3.54,completed,62.2,0,False
T015405,2026-03-20,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-A,0.4,0.67,completed,87.0,0,False
T015406,2026-03-20,W005,Amit Singh,Packing & Dispatch,basic,ZONE-A,2.0,2.62,completed,87.1,0,False
T015407,2026-03-20,W005,Amit Singh,Fertilizer Application,basic,ZONE-F,2.0,2.06,completed,85.6,0,False
T015408,2026-03-20,W005,Amit Singh,Transplanting,basic,ZONE-B,1.5,1.75,completed,75.4,0,False
T015409,2026-03-20,W005,Amit Singh,Disease Treatment,intermediate,ZONE-A,1.0,0.95,incomplete,0.0,0,False
T015410,2026-03-20,W005,Amit Singh,Grafting - Cleft,expert,ZONE-B,0.6,0.85,completed,78.7,0,False
T015411,2026-03-20,W006,Kavita Devi,Pest Inspection,intermediate,ZONE-C,2.5,2.92,completed,67.2,0,False
T015412,2026-03-20,W006,Kavita Devi,Equipment Maintenance,intermediate,ZONE-E,1.5,1.65,completed,72.6,0,False
T015413,2026-03-20,W006,Kavita Devi,Equipment Maintenance,intermediate,ZONE-C,1.5,1.95,completed,71.8,0,False
T015414,2026-03-20,W007,Vikram Thakur,Watering,basic,ZONE-D,1.5,1.75,completed,100.0,0,False
T015415,2026-03-20,W007,Vikram Thakur,Pest Inspection,intermediate,ZONE-F,2.5,3.52,completed,73.2,0,False
T015416,2026-03-20,W007,Vikram Thakur,Watering,basic,ZONE-C,1.5,1.21,completed,89.0,0,False
T015417,2026-03-20,W007,Vikram Thakur,Shade Net Management,basic,ZONE-B,1.0,1.25,completed,100.0,0,False
T015418,2026-03-20,W007,Vikram Thakur,Growth Measurement,intermediate,ZONE-A,2.0,1.93,incomplete,0.0,0,False
T015419,2026-03-20,W008,Fatima Begum,Soil Preparation,basic,ZONE-B,3.0,2.79,completed,62.8,0,False
T015420,2026-03-20,W008,Fatima Begum,Fertilizer Application,basic,ZONE-B,2.0,2.36,completed,64.2,0,False
T015421,2026-03-20,W008,Fatima Begum,Grafting - Whip and Tongue,expert,ZONE-E,0.5,0.84,completed,80.2,0,False
T015422,2026-03-20,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-E,0.5,1.13,in_progress,0.0,0,False
T015423,2026-03-20,W009,Ravi Shankar,Packing & Dispatch,basic,ZONE-D,2.0,2.5,in_progress,0.0,0,False
T015424,2026-03-20,W009,Ravi Shankar,Transplanting,basic,ZONE-C,1.5,1.23,completed,76.9,0,False
T015425,2026-03-20,W009,Ravi Shankar,Grafting - Whip and Tongue,expert,ZONE-D,0.5,0.67,completed,70.8,0,False
T015426,2026-03-20,W010,Meena Kumari,Equipment Maintenance,intermediate,ZONE-E,1.5,1.59,completed,78.9,0,True
T015427,2026-03-20,W010,Meena Kumari,Growth Measurement,intermediate,ZONE-F,2.0,2.4,completed,66.8,0,True
T015428,2026-03-20,W010,Meena Kumari,Grafting - Whip and Tongue,expert,ZONE-B,0.5,0.52,completed,80.0,0,False
T015429,2026-03-20,W010,Meena Kumari,Pruning,intermediate,ZONE-B,1.0,1.19,completed,63.4,0,False
T015430,2026-03-20,W010,Meena Kumari,Equipment Maintenance,intermediate,ZONE-E,1.5,1.71,completed,71.0,0,False
T015431,2026-03-20,W011,Deepak Negi,Transplanting,basic,ZONE-F,1.5,1.75,completed,63.2,0,False
T015432,2026-03-20,W011,Deepak Negi,Grafting - Bud,intermediate,ZONE-F,0.4,0.37,completed,94.6,0,False
T015433,2026-03-20,W012,Anita Rana,Pest Inspection,intermediate,ZONE-E,2.5,2.97,in_progress,0.0,0,False
T015434,2026-03-20,W012,Anita Rana,Pest Inspection,intermediate,ZONE-D,2.5,2.28,completed,81.8,0,False
T015435,2026-03-20,W012,Anita Rana,Shade Net Management,basic,ZONE-E,1.0,1.03,completed,64.1,0,False
T015436,2026-03-20,W013,Suresh Bhatt,Transplanting,basic,ZONE-C,1.5,1.51,completed,92.9,0,False
T015437,2026-03-20,W013,Suresh Bhatt,Pruning,intermediate,ZONE-A,1.0,1.17,completed,63.0,0,False
T015438,2026-03-20,W014,Geeta Rawat,Transplanting,basic,ZONE-C,1.5,1.71,completed,78.3,0,False
T015439,2026-03-20,W014,Geeta Rawat,Watering,basic,ZONE-C,1.5,1.49,completed,65.2,1,False
T015440,2026-03-20,W015,Abdul Rashid,Watering,basic,ZONE-C,1.5,1.49,completed,81.3,0,False
T015441,2026-03-20,W015,Abdul Rashid,Pest Inspection,intermediate,ZONE-C,2.5,2.5,completed,66.3,0,True
T015442,2026-03-20,W015,Abdul Rashid,Pruning,intermediate,ZONE-D,1.0,1.5,completed,62.9,0,False
T015443,2026-03-21,W001,Rajesh Kumar,Grafting - Bud,intermediate,ZONE-B,0.4,0.52,completed,51.8,0,True
T015444,2026-03-21,W001,Rajesh Kumar,Shade Net Management,basic,ZONE-A,1.0,0.61,completed,76.1,0,False
T015445,2026-03-21,W001,Rajesh Kumar,Equipment Maintenance,intermediate,ZONE-D,1.5,2.02,completed,100.0,0,False
T015446,2026-03-21,W001,Rajesh Kumar,Shade Net Management,basic,ZONE-B,1.0,1.28,completed,100.0,0,False
T015447,2026-03-21,W002,Priya Sharma,Pest Inspection,intermediate,ZONE-A,2.5,2.88,completed,94.2,0,True
T015448,2026-03-21,W002,Priya Sharma,Fertilizer Application,basic,ZONE-B,2.0,2.28,completed,82.3,0,False
T015449,2026-03-21,W003,Mohammad Iqbal,Soil Preparation,basic,ZONE-C,3.0,3.06,completed,76.3,0,True
T015450,2026-03-21,W003,Mohammad Iqbal,Growth Measurement,intermediate,ZONE-A,2.0,2.26,completed,63.7,0,False
T015451,2026-03-21,W003,Mohammad Iqbal,Equipment Maintenance,intermediate,ZONE-C,1.5,1.68,completed,60.8,0,False
T015452,2026-03-21,W003,Mohammad Iqbal,Shade Net Management,basic,ZONE-B,1.0,1.26,completed,71.9,0,False
T015453,2026-03-21,W003,Mohammad Iqbal,Equipment Maintenance,intermediate,ZONE-F,1.5,2.04,completed,68.2,0,False
T015454,2026-03-21,W004,Sunita Devi,Equipment Maintenance,intermediate,ZONE-B,1.5,1.39,completed,86.9,0,False
T015455,2026-03-21,W004,Sunita Devi,Grafting - Bud,intermediate,ZONE-A,0.4,0.48,completed,76.5,0,False
T015456,2026-03-21,W005,Amit Singh,Growth Measurement,intermediate,ZONE-E,2.0,2.63,completed,82.1,0,False
T015457,2026-03-21,W005,Amit Singh,Fertilizer Application,basic,ZONE-D,2.0,2.53,completed,92.5,0,False
T015458,2026-03-21,W006,Kavita Devi,Packing & Dispatch,basic,ZONE-B,2.0,2.09,incomplete,0.0,0,False
T015459,2026-03-21,W006,Kavita Devi,Grafting - Cleft,expert,ZONE-B,0.6,0.52,completed,83.6,0,True
T015460,2026-03-21,W006,Kavita Devi,Shade Net Management,basic,ZONE-C,1.0,1.0,completed,79.2,0,False
T015461,2026-03-21,W006,Kavita Devi,Disease Treatment,intermediate,ZONE-A,1.0,0.84,completed,62.2,0,False
T015462,2026-03-21,W006,Kavita Devi,Growth Measurement,intermediate,ZONE-D,2.0,2.01,completed,68.1,0,False
T015463,2026-03-21,W007,Vikram Thakur,Pruning,intermediate,ZONE-D,1.0,0.99,completed,85.9,0,False
T015464,2026-03-21,W007,Vikram Thakur,Packing & Dispatch,basic,ZONE-F,2.0,2.63,completed,70.2,0,False
T015465,2026-03-21,W007,Vikram Thakur,Equipment Maintenance,intermediate,ZONE-E,1.5,1.79,completed,77.2,1,False
T015466,2026-03-21,W008,Fatima Begum,Pest Inspection,intermediate,ZONE-E,2.5,2.94,completed,90.0,0,False
T015467,2026-03-21,W008,Fatima Begum,Transplanting,basic,ZONE-B,1.5,1.5,completed,93.7,0,False
T015468,2026-03-21,W008,Fatima Begum,Transplanting,basic,ZONE-D,1.5,1.54,completed,75.6,0,False
T015469,2026-03-21,W008,Fatima Begum,Shade Net Management,basic,ZONE-B,1.0,1.38,completed,99.4,0,False
T015470,2026-03-21,W008,Fatima Begum,Pruning,intermediate,ZONE-F,1.0,1.32,completed,62.5,0,False
T015471,2026-03-21,W009,Ravi Shankar,Fertilizer Application,basic,ZONE-B,2.0,2.26,completed,71.1,0,False
T015472,2026-03-21,W009,Ravi Shankar,Transplanting,basic,ZONE-E,1.5,1.31,completed,56.1,0,False
T015473,2026-03-21,W009,Ravi Shankar,Growth Measurement,intermediate,ZONE-C,2.0,2.19,completed,85.4,0,False
T015474,2026-03-21,W010,Meena Kumari,Grafting - Bud,intermediate,ZONE-F,0.4,0.43,completed,65.1,0,False
