graft_id,date,worker_id,worker_name,method,rootstock_variety,rootstock_age_days,scion_variety,scion_freshness_days,temperature_at_graft,humidity_at_graft,time_of_day,callus_formation_pct,cambium_alignment_pct,success,success_probability,failure_reason,zone_id
GR-2025-01976,2026-02-17,W001,Rajesh Kumar,bud_grafting,Franquette,154,Chandler,4,27.5,81.3,afternoon,99.4,99.2,True,0.85,,ZONE-E
GR-2025-01977,2026-02-18,W013,Suresh Bhatt,side_veneer,Kashmiri Walnut,127,Chandler,3,25.0,54.4,morning,69.6,75.8,True,0.844,,ZONE-A
GR-2025-01978,2026-02-19,W008,Fatima Begum,bark_grafting,Kashmiri Walnut,126,Pusa Kanchan,4,24.4,61.4,morning,58.4,51.7,False,0.889,poor_callus_formation,ZONE-A
GR-2025-01979,2026-02-19,W001,Rajesh Kumar,side_veneer,Pusa Kanchan,143,Pusa Kanchan,1,21.0,60.1,afternoon,28.9,54.4,False,0.818,desiccation,ZONE-C
GR-2025-01980,2026-02-19,W014,Geeta Rawat,side_veneer,Local Variety,260,Chandler,4,25.9,65.6,morning,72.0,94.3,True,0.919,,ZONE-D
GR-2025-01981,2026-02-19,W011,Deepak Negi,side_veneer,Franquette,273,Pusa Kanchan,1,27.0,71.4,afternoon,14.5,22.6,False,0.824,cambium_misalignment,ZONE-A
GR-2025-01982,2026-02-21,W006,Kavita Devi,bark_grafting,Chandler,218,Chandler,3,23.0,57.0,afternoon,85.2,76.6,True,0.799,,ZONE-A
GR-2025-01983,2026-02-21,W009,Ravi Shankar,bark_grafting,Franquette,275,Pusa Kanchan,3,24.3,64.1,afternoon,95.9,93.2,True,0.847,,ZONE-D
GR-2025-01984,2026-02-21,W009,Ravi Shankar,side_veneer,Franquette,125,Pusa Kanchan,5,17.5,61.6,morning,71.3,72.4,True,0.841,,ZONE-C
GR-2025-01985,2026-02-23,W015,Abdul Rashid,bud_grafting,Franquette,255,Pusa Kanchan,5,17.1,81.1,morning,66.1,75.4,True,0.765,,ZONE-F
GR-2025-01986,2026-02-24,W002,Priya Sharma,bud_grafting,Chandler,135,Pusa Kanchan,2,24.0,65.2,morning,85.0,78.6,True,0.809,,ZONE-B
GR-2025-01987,2026-02-24,W002,Priya Sharma,side_veneer,Franquette,212,Pusa Kanchan,6,28.5,62.1,evening,70.5,88.0,True,0.922,,ZONE-F
GR-2025-01988,2026-02-24,W010,Meena Kumari,bud_grafting,Pusa Kanchan,125,Kashmiri Walnut,1,22.9,65.9,evening,88.4,94.6,True,0.872,,ZONE-B
GR-2025-01989,2026-02-25,W004,Sunita Devi,bud_grafting,Chandler,230,Franquette,1,28.4,68.8,morning,93.2,73.2,True,0.815,,ZONE-A
GR-2025-01990,2026-02-26,W009,Ravi Shankar,bark_grafting,Chandler,236,Kashmiri Walnut,4,30.8,59.2,afternoon,64.0,71.7,True,0.843,,ZONE-A
GR-2025-01991,2026-02-26,W003,Mohammad Iqbal,side_veneer,Franquette,255,Franquette,3,31.2,72.3,afternoon,61.8,71.4,True,0.851,,ZONE-B
GR-2025-01992,2026-02-26,W002,Priya Sharma,cleft_grafting,Kashmiri Walnut,144,Local Variety,2,22.6,48.5,morning,61.0,98.2,True,0.861,,ZONE-C
GR-2025-01993,2026-02-26,W003,Mohammad Iqbal,whip_and_tongue,Local Variety,183,Kashmiri Walnut,0,29.1,72.9,evening,96.6,83.7,True,0.887,,ZONE-A
GR-2025-01994,2026-02-27,W002,Priya Sharma,whip_and_tongue,Pusa Kanchan,287,Kashmiri Walnut,0,18.6,70.8,morning,89.3,96.8,True,0.92,,ZONE-A
GR-2025-01995,2026-02-27,W003,Mohammad Iqbal,cleft_grafting,Local Variety,299,Franquette,6,14.9,60.8,morning,22.3,59.6,False,0.824,rootstock_rejection,ZONE-A
GR-2025-01996,2026-02-27,W011,Deepak Negi,whip_and_tongue,Kashmiri Walnut,290,Chandler,5,24.5,72.0,afternoon,84.8,81.5,True,0.836,,ZONE-F
GR-2025-01997,2026-02-28,W010,Meena Kumari,bark_grafting,Local Variety,134,Local Variety,1,22.0,76.6,morning,33.9,67.1,False,0.86,cambium_misalignment,ZONE-C
GR-2025-01998,2026-03-02,W010,Meena Kumari,side_veneer,Franquette,227,Franquette,5,15.2,58.3,morning,88.0,92.3,True,0.784,,ZONE-B
GR-2025-01999,2026-03-02,W013,Suresh Bhatt,cleft_grafting,Franquette,245,Local Variety,2,28.1,49.6,morning,72.0,94.5,True,0.822,,ZONE-B
GR-2025-02000,2026-03-02,W002,Priya Sharma,bark_grafting,Pusa Kanchan,165,Franquette,0,19.9,54.1,evening,63.0,78.5,True,0.886,,ZONE-A
GR-2025-02001,2026-03-02,W009,Ravi Shankar,bark_grafting,Franquette,124,Pusa Kanchan,0,18.6,74.8,morning,88.2,70.4,True,0.861,,ZONE-E
GR-2025-02002,2026-03-02,W013,Suresh Bhatt,bud_grafting,Pusa Kanchan,275,Local Variety,6,29.9,52.7,afternoon,97.7,78.5,True,0.844,,ZONE-B
GR-2025-02003,2026-03-02,W014,Geeta Rawat,bud_grafting,Kashmiri Walnut,169,Local Variety,6,28.9,64.5,morning,99.2,90.4,True,0.878,,ZONE-E
GR-2025-02004,2026-03-02,W008,Fatima Begum,bark_grafting,Pusa Kanchan,153,Chandler,6,21.4,66.9,morning,42.5,56.1,False,0.91,rootstock_rejection,ZONE-C
GR-2025-02005,2026-03-02,W007,Vikram Thakur,whip_and_tongue,Chandler,121,Franquette,2,29.5,84.4,afternoon,83.1,75.4,True,0.85,,ZONE-A
GR-2025-02006,2026-03-02,W003,Mohammad Iqbal,cleft_grafting,Chandler,123,Chandler,0,30.0,70.8,afternoon,86.0,80.8,True,0.851,,ZONE-C
GR-2025-02007,2026-03-02,W005,Amit Singh,bark_grafting,Franquette,166,Franquette,2,20.9,55.9,afternoon,72.0,88.0,True,0.935,,ZONE-D
GR-2025-02008,2026-03-03,W005,Amit Singh,cleft_grafting,Franquette,147,Local Variety,3,22.8,48.4,evening,81.6,80.2,True,0.786,,ZONE-D
GR-2025-02009,2026-03-03,W008,Fatima Begum,side_veneer,Franquette,234,Local Variety,1,22.1,79.8,morning,89.1,87.6,True,0.931,,ZONE-C
GR-2025-02010,2026-03-03,W011,Deepak Negi,side_veneer,Chandler,148,Pusa Kanchan,6,20.4,71.1,morning,78.3,74.3,True,0.801,,ZONE-E
GR-2025-02011,2026-03-03,W014,Geeta Rawat,bark_grafting,Local Variety,199,Franquette,0,13.7,72.6,morning,71.9,92.8,True,0.879,,ZONE-A
GR-2025-02012,2026-03-03,W012,Anita Rana,side_veneer,Kashmiri Walnut,287,Kashmiri Walnut,6,18.9,73.3,afternoon,58.8,52.5,False,0.852,poor_callus_formation,ZONE-D
GR-2025-02013,2026-03-03,W013,Suresh Bhatt,bud_grafting,Chandler,138,Local Variety,2,22.3,46.2,afternoon,98.8,83.7,True,0.87,,ZONE-F
GR-2025-02014,2026-03-03,W014,Geeta Rawat,bark_grafting,Pusa Kanchan,225,Kashmiri Walnut,5,24.9,61.7,afternoon,97.6,73.8,True,0.887,,ZONE-D
GR-2025-02015,2026-03-03,W006,Kavita Devi,cleft_grafting,Chandler,164,Franquette,4,14.0,46.7,morning,72.5,90.3,True,0.799,,ZONE-F
GR-2025-02016,2026-03-03,W015,Abdul Rashid,whip_and_tongue,Chandler,150,Chandler,5,24.6,65.5,morning,77.6,73.1,True,0.913,,ZONE-B
GR-2025-02017,2026-03-03,W010,Meena Kumari,bark_grafting,Kashmiri Walnut,191,Kashmiri Walnut,3,22.9,64.8,afternoon,83.3,74.6,True,0.904,,ZONE-B
GR-2025-02018,2026-03-03,W007,Vikram Thakur,whip_and_tongue,Local Variety,155,Franquette,4,29.5,65.7,evening,61.1,72.5,True,0.893,,ZONE-B
GR-2025-02019,2026-03-04,W015,Abdul Rashid,bark_grafting,Pusa Kanchan,133,Chandler,2,23.1,66.5,afternoon,81.9,85.2,True,0.923,,ZONE-E
GR-2025-02020,2026-03-04,W004,Sunita Devi,side_veneer,Kashmiri Walnut,299,Franquette,6,17.6,54.3,morning,82.6,71.4,True,0.81,,ZONE-F
GR-2025-02021,2026-03-04,W012,Anita Rana,side_veneer,Pusa Kanchan,192,Kashmiri Walnut,4,17.1,61.1,morning,63.6,96.6,True,0.861,,ZONE-B
GR-2025-02022,2026-03-04,W007,Vikram Thakur,bark_grafting,Chandler,214,Kashmiri Walnut,2,34.3,93.8,afternoon,60.9,97.7,True,0.87,,ZONE-F
GR-2025-02023,2026-03-04,W001,Rajesh Kumar,whip_and_tongue,Franquette,191,Pusa Kanchan,2,26.2,65.0,morning,14.9,30.8,False,0.903,infection,ZONE-D
GR-2025-02024,2026-03-04,W005,Amit Singh,bark_grafting,Chandler,197,Pusa Kanchan,5,24.6,79.8,evening,98.2,80.8,True,0.899,,ZONE-F
GR-2025-02025,2026-03-04,W011,Deepak Negi,bark_grafting,Chandler,198,Franquette,6,29.9,67.6,afternoon,97.8,96.9,True,0.894,,ZONE-E
GR-2025-02026,2026-03-04,W008,Fatima Begum,whip_and_tongue,Pusa Kanchan,156,Pusa Kanchan,5,23.2,57.6,evening,74.5,90.3,True,0.841,,ZONE-D
GR-2025-02027,2026-03-04,W003,Mohammad Iqbal,whip_and_tongue,Local Variety,275,Chandler,6,26.7,56.7,evening,87.6,99.1,True,0.86,,ZONE-B
GR-2025-02028,2026-03-04,W003,Mohammad Iqbal,cleft_grafting,Kashmiri Walnut,139,Pusa Kanchan,4,28.1,63.1,afternoon,89.0,92.0,True,0.833,,ZONE-A
GR-2025-02029,2026-03-05,W007,Vikram Thakur,side_veneer,Kashmiri Walnut,202,Pusa Kanchan,2,20.8,55.6,afternoon,90.2,92.6,True,0.844,,ZONE-D
GR-2025-02030,2026-03-05,W015,Abdul Rashid,bud_grafting,Kashmiri Walnut,144,Kashmiri Walnut,5,26.9,58.4,evening,64.2,93.0,True,0.818,,ZONE-F
GR-2025-02031,2026-03-05,W011,Deepak Negi,bark_grafting,Pusa Kanchan,251,Local Variety,6,29.5,82.9,evening,85.1,85.3,True,0.842,,ZONE-D
GR-2025-02032,2026-03-05,W014,Geeta Rawat,whip_and_tongue,Pusa Kanchan,256,Local Variety,4,18.2,68.2,evening,60.3,92.2,True,0.881,,ZONE-B
GR-2025-02033,2026-03-05,W008,Fatima Begum,cleft_grafting,Chandler,166,Chandler,1,19.6,69.6,morning,63.8,83.6,True,0.917,,ZONE-F
GR-2025-02034,2026-03-05,W007,Vikram Thakur,bud_grafting,Franquette,297,Franquette,5,15.9,67.9,afternoon,87.3,89.1,True,0.805,,ZONE-E
GR-2025-02035,2026-03-05,W005,Amit Singh,whip_and_tongue,Franquette,148,Pusa Kanchan,5,28.0,77.2,morning,77.0,94.1,True,0.763,,ZONE-A
GR-2025-02036,2026-03-05,W009,Ravi Shankar,cleft_grafting,Local Variety,176,Chandler,1,20.0,68.8,afternoon,63.1,97.5,True,0.886,,ZONE-A
GR-2025-02037,2026-03-05,W013,Suresh Bhatt,bark_grafting,Kashmiri Walnut,220,Chandler,1,19.8,62.4,morning,72.4,70.7,True,0.943,,ZONE-E
GR-2025-02038,2026-03-05,W003,Mohammad Iqbal,whip_and_tongue,Franquette,147,Pusa Kanchan,0,15.9,78.4,morning,96.4,81.9,True,0.834,,ZONE-A
GR-2025-02039,2026-03-05,W005,Amit Singh,whip_and_tongue,Chandler,261,Franquette,6,22.6,70.2,afternoon,65.9,75.0,True,0.811,,ZONE-D
GR-2025-02040,2026-03-06,W001,Rajesh Kumar,bark_grafting,Kashmiri Walnut,144,Pusa Kanchan,6,25.2,65.7,morning,26.9,27.6,False,0.903,cambium_misalignment,ZONE-E
GR-2025-02041,2026-03-06,W008,Fatima Begum,side_veneer,Franquette,295,Kashmiri Walnut,2,25.0,59.2,evening,67.1,86.9,True,0.919,,ZONE-F
GR-2025-02042,2026-03-06,W002,Priya Sharma,bud_grafting,Local Variety,219,Chandler,3,26.0,68.0,afternoon,93.7,76.6,True,0.835,,ZONE-F
GR-2025-02043,2026-03-06,W005,Amit Singh,cleft_grafting,Franquette,217,Kashmiri Walnut,5,8.6,67.4,morning,80.0,76.4,True,0.799,,ZONE-B
GR-2025-02044,2026-03-06,W010,Meena Kumari,bud_grafting,Pusa Kanchan,202,Pusa Kanchan,5,21.8,64.0,afternoon,83.5,89.5,True,0.884,,ZONE-E
GR-2025-02045,2026-03-06,W003,Mohammad Iqbal,bud_grafting,Pusa Kanchan,238,Pusa Kanchan,5,32.9,57.9,afternoon,74.1,79.1,True,0.878,,ZONE-C
GR-2025-02046,2026-03-06,W002,Priya Sharma,cleft_grafting,Local Variety,278,Franquette,2,24.2,72.1,morning,99.3,83.6,True,0.884,,ZONE-F
GR-2025-02047,2026-03-06,W014,Geeta Rawat,cleft_grafting,Pusa Kanchan,182,Pusa Kanchan,0,31.1,55.1,afternoon,96.2,72.5,True,0.873,,ZONE-B
GR-2025-02048,2026-03-06,W012,Anita Rana,whip_and_tongue,Local Variety,165,Pusa Kanchan,4,14.0,71.7,morning,55.0,46.8,False,0.81,rootstock_rejection,ZONE-D
GR-2025-02049,2026-03-06,W001,Rajesh Kumar,side_veneer,Franquette,121,Chandler,0,21.7,57.2,afternoon,14.9,55.4,False,0.823,desiccation,ZONE-C
GR-2025-02050,2026-03-06,W002,Priya Sharma,bark_grafting,Franquette,228,Chandler,5,26.0,53.0,morning,82.2,95.6,True,0.863,,ZONE-D
GR-2025-02051,2026-03-06,W004,Sunita Devi,bark_grafting,Kashmiri Walnut,227,Franquette,1,30.0,62.5,afternoon,66.4,93.3,True,0.877,,ZONE-C
GR-2025-02052,2026-03-06,W015,Abdul Rashid,whip_and_tongue,Local Variety,176,Franquette,5,24.6,67.1,morning,63.0,89.1,True,0.913,,ZONE-A
GR-2025-02053,2026-03-06,W012,Anita Rana,cleft_grafting,Pusa Kanchan,188,Kashmiri Walnut,2,35.6,51.4,afternoon,62.4,73.1,True,0.899,,ZONE-E
GR-2025-02054,2026-03-06,W009,Ravi Shankar,bud_grafting,Pusa Kanchan,292,Franquette,2,26.1,60.3,morning,39.8,36.2,False,0.794,desiccation,ZONE-C
GR-2025-02055,2026-03-07,W009,Ravi Shankar,whip_and_tongue,Local Variety,295,Local Variety,3,18.5,69.2,afternoon,63.2,87.0,True,0.88,,ZONE-F
GR-2025-02056,2026-03-07,W011,Deepak Negi,side_veneer,Pusa Kanchan,143,Kashmiri Walnut,5,23.9,57.5,morning,82.6,70.4,True,0.806,,ZONE-A
GR-2025-02057,2026-03-07,W008,Fatima Begum,bud_grafting,Franquette,250,Local Variety,4,16.4,63.7,morning,70.9,92.0,True,0.874,,ZONE-F
GR-2025-02058,2026-03-07,W011,Deepak Negi,cleft_grafting,Pusa Kanchan,296,Franquette,3,20.6,80.9,afternoon,51.8,34.6,False,0.808,cambium_misalignment,ZONE-E
GR-2025-02059,2026-03-07,W005,Amit Singh,cleft_grafting,Local Variety,262,Kashmiri Walnut,2,25.4,75.7,afternoon,80.2,88.5,True,0.79,,ZONE-E
GR-2025-02060,2026-03-07,W009,Ravi Shankar,cleft_grafting,Local Variety,188,Chandler,1,23.3,78.5,morning,98.7,75.8,True,0.863,,ZONE-A
GR-2025-02061,2026-03-07,W003,Mohammad Iqbal,whip_and_tongue,Local Variety,249,Pusa Kanchan,0,16.1,71.4,morning,66.7,74.4,True,0.857,,ZONE-A
GR-2025-02062,2026-03-07,W005,Amit Singh,side_veneer,Pusa Kanchan,146,Local Variety,4,25.4,57.5,evening,97.0,86.4,True,0.831,,ZONE-C
GR-2025-02063,2026-03-07,W005,Amit Singh,side_veneer,Kashmiri Walnut,162,Pusa Kanchan,4,15.7,67.2,afternoon,75.5,97.9,True,0.831,,ZONE-B
GR-2025-02064,2026-03-07,W003,Mohammad Iqbal,whip_and_tongue,Local Variety,188,Local Variety,0,23.7,73.0,morning,60.1,77.9,True,0.917,,ZONE-B
GR-2025-02065,2026-03-07,W013,Suresh Bhatt,whip_and_tongue,Franquette,290,Franquette,1,24.9,81.8,afternoon,86.2,79.9,True,0.888,,ZONE-C
GR-2025-02066,2026-03-07,W005,Amit Singh,whip_and_tongue,Chandler,266,Pusa Kanchan,1,13.3,53.1,afternoon,60.8,88.1,True,0.804,,ZONE-D
GR-2025-02067,2026-03-07,W004,Sunita Devi,cleft_grafting,Kashmiri Walnut,196,Pusa Kanchan,2,24.1,62.5,afternoon,66.6,87.9,True,0.868,,ZONE-B
GR-2025-02068,2026-03-07,W011,Deepak Negi,bud_grafting,Franquette,187,Kashmiri Walnut,1,19.8,48.4,afternoon,24.4,35.7,False,0.887,infection,ZONE-F
GR-2025-02069,2026-03-07,W013,Suresh Bhatt,bark_grafting,Kashmiri Walnut,182,Franquette,2,17.6,60.7,morning,63.2,75.9,True,0.908,,ZONE-F
GR-2025-02070,2026-03-07,W004,Sunita Devi,cleft_grafting,Pusa Kanchan,247,Kashmiri Walnut,1,29.1,66.4,morning,27.5,68.5,False,0.812,poor_callus_formation,ZONE-D
GR-2025-02071,2026-03-07,W011,Deepak Negi,side_veneer,Kashmiri Walnut,245,Local Variety,3,19.0,49.0,afternoon,51.7,39.3,False,0.792,rootstock_rejection,ZONE-E
GR-2025-02072,2026-03-07,W002,Priya Sharma,bark_grafting,Chandler,280,Chandler,3,22.5,50.4,afternoon,70.8,76.7,True,0.842,,ZONE-F
GR-2025-02073,2026-03-09,W001,Rajesh Kumar,bud_grafting,Pusa Kanchan,168,Kashmiri Walnut,3,15.0,82.7,morning,76.2,88.8,True,0.824,,ZONE-B
GR-2025-02074,2026-03-09,W009,Ravi Shankar,bark_grafting,Local Variety,291,Chandler,4,22.0,77.9,evening,60.8,91.4,True,0.82,,ZONE-E
GR-2025-02075,2026-03-09,W006,Kavita Devi,whip_and_tongue,Kashmiri Walnut,165,Pusa Kanchan,1,26.8,59.7,morning,86.6,85.8,True,0.933,,ZONE-A
GR-2025-02076,2026-03-09,W009,Ravi Shankar,whip_and_tongue,Franquette,205,Franquette,6,19.7,71.2,morning,75.0,85.0,True,0.896,,ZONE-B
GR-2025-02077,2026-03-09,W013,Suresh Bhatt,bark_grafting,Chandler,287,Local Variety,4,28.0,67.8,morning,66.3,86.4,True,0.869,,ZONE-A
GR-2025-02078,2026-03-09,W011,Deepak Negi,cleft_grafting,Local Variety,202,Franquette,1,26.0,55.1,afternoon,26.3,43.2,False,0.869,desiccation,ZONE-C
GR-2025-02079,2026-03-09,W007,Vikram Thakur,bud_grafting,Local Variety,181,Franquette,5,29.7,70.0,evening,64.1,79.8,True,0.835,,ZONE-F
GR-2025-02080,2026-03-09,W008,Fatima Begum,cleft_grafting,Franquette,131,Pusa Kanchan,4,30.2,55.2,afternoon,98.2,77.4,True,0.844,,ZONE-E
GR-2025-02081,2026-03-09,W002,Priya Sharma,cleft_grafting,Kashmiri Walnut,157,Chandler,1,22.3,66.3,morning,73.5,74.5,True,0.918,,ZONE-C
GR-2025-02082,2026-03-09,W009,Ravi Shankar,cleft_grafting,Franquette,174,Kashmiri Walnut,0,25.9,51.6,evening,90.9,71.1,True,0.89,,ZONE-B
GR-2025-02083,2026-03-10,W012,Anita Rana,side_veneer,Kashmiri Walnut,158,Kashmiri Walnut,6,19.5,39.2,morning,99.9,90.9,True,0.86,,ZONE-D
GR-2025-02084,2026-03-10,W002,Priya Sharma,cleft_grafting,Pusa Kanchan,143,Local Variety,1,25.2,72.9,afternoon,87.3,76.0,True,0.888,,ZONE-C
GR-2025-02085,2026-03-10,W014,Geeta Rawat,whip_and_tongue,Chandler,122,Chandler,0,23.1,72.2,morning,90.2,83.1,True,0.899,,ZONE-B
GR-2025-02086,2026-03-10,W006,Kavita Devi,cleft_grafting,Local Variety,174,Local Variety,2,21.7,62.9,evening,90.3,77.8,True,0.86,,ZONE-F
GR-2025-02087,2026-03-10,W014,Geeta Rawat,bud_grafting,Chandler,142,Pusa Kanchan,5,19.0,73.5,afternoon,65.4,92.5,True,0.882,,ZONE-D
GR-2025-02088,2026-03-10,W004,Sunita Devi,whip_and_tongue,Pusa Kanchan,190,Franquette,1,11.6,52.4,evening,64.4,79.5,True,0.83,,ZONE-B
GR-2025-02089,2026-03-10,W002,Priya Sharma,bark_grafting,Kashmiri Walnut,256,Franquette,5,23.8,82.9,evening,72.2,80.2,True,0.811,,ZONE-B
GR-2025-02090,2026-03-10,W003,Mohammad Iqbal,cleft_grafting,Franquette,121,Chandler,2,25.9,71.2,afternoon,90.0,79.2,True,0.872,,ZONE-D
GR-2025-02091,2026-03-10,W005,Amit Singh,whip_and_tongue,Local Variety,282,Kashmiri Walnut,1,18.6,69.2,afternoon,82.5,90.0,True,0.834,,ZONE-A
GR-2025-02092,2026-03-10,W001,Rajesh Kumar,cleft_grafting,Local Variety,277,Pusa Kanchan,4,25.7,52.6,morning,73.7,90.2,True,0.852,,ZONE-C
GR-2025-02093,2026-03-10,W006,Kavita Devi,bark_grafting,Pusa Kanchan,150,Chandler,3,29.1,60.7,morning,83.3,73.1,True,0.769,,ZONE-F
GR-2025-02094,2026-03-10,W010,Meena Kumari,bud_grafting,Franquette,176,Local Variety,3,13.7,67.4,afternoon,66.0,91.3,True,0.863,,ZONE-F
GR-2025-02095,2026-03-10,W015,Abdul Rashid,bud_grafting,Pusa Kanchan,167,Local Variety,4,25.7,58.5,afternoon,92.7,78.2,True,0.852,,ZONE-E
GR-2025-02096,2026-03-10,W015,Abdul Rashid,bark_grafting,Chandler,148,Pusa Kanchan,3,27.5,69.4,evening,70.4,71.3,True,0.919,,ZONE-B
GR-2025-02097,2026-03-11,W010,Meena Kumari,cleft_grafting,Pusa Kanchan,137,Pusa Kanchan,2,22.7,74.6,evening,98.7,74.0,True,0.88,,ZONE-F
GR-2025-02098,2026-03-11,W006,Kavita Devi,cleft_grafting,Franquette,222,Kashmiri Walnut,6,16.1,82.3,evening,84.4,90.8,True,0.79,,ZONE-C
GR-2025-02099,2026-03-11,W003,Mohammad Iqbal,cleft_grafting,Pusa Kanchan,172,Local Variety,3,20.3,50.7,afternoon,79.4,83.2,True,0.897,,ZONE-F
GR-2025-02100,2026-03-11,W008,Fatima Begum,bud_grafting,Franquette,176,Franquette,3,31.6,75.0,morning,85.0,81.4,True,0.908,,ZONE-E
GR-2025-02101,2026-03-11,W009,Ravi Shankar,cleft_grafting,Franquette,261,Franquette,4,20.3,73.0,morning,74.4,94.5,True,0.842,,ZONE-C
GR-2025-02102,2026-03-11,W009,Ravi Shankar,whip_and_tongue,Kashmiri Walnut,134,Franquette,1,16.0,80.7,morning,64.9,95.4,True,0.836,,ZONE-E
GR-2025-02103,2026-03-11,W015,Abdul Rashid,bud_grafting,Kashmiri Walnut,204,Local Variety,3,14.7,66.9,morning,93.6,76.9,True,0.827,,ZONE-C
GR-2025-02104,2026-03-11,W007,Vikram Thakur,bud_grafting,Kashmiri Walnut,156,Franquette,2,18.6,68.5,afternoon,66.4,90.1,True,0.878,,ZONE-D
GR-2025-02105,2026-03-12,W014,Geeta Rawat,whip_and_tongue,Franquette,293,Franquette,4,19.9,56.9,morning,83.6,85.5,True,0.881,,ZONE-B
GR-2025-02106,2026-03-12,W004,Sunita Devi,side_veneer,Franquette,180,Kashmiri Walnut,0,20.8,79.5,afternoon,26.2,43.9,False,0.875,poor_callus_formation,ZONE-D
GR-2025-02107,2026-03-12,W006,Kavita Devi,bark_grafting,Local Variety,252,Kashmiri Walnut,3,21.1,56.2,morning,70.7,93.7,True,0.769,,ZONE-E
GR-2025-02108,2026-03-12,W014,Geeta Rawat,bud_grafting,Local Variety,252,Pusa Kanchan,0,12.2,71.3,evening,85.0,71.5,True,0.875,,ZONE-B
GR-2025-02109,2026-03-12,W007,Vikram Thakur,side_veneer,Pusa Kanchan,145,Pusa Kanchan,3,26.5,67.7,morning,70.7,96.3,True,0.809,,ZONE-A
GR-2025-02110,2026-03-12,W001,Rajesh Kumar,cleft_grafting,Pusa Kanchan,223,Local Variety,3,24.3,35.8,evening,94.6,83.7,True,0.864,,ZONE-E
GR-2025-02111,2026-03-12,W007,Vikram Thakur,cleft_grafting,Chandler,247,Chandler,4,24.0,76.2,morning,26.7,66.3,False,0.875,desiccation,ZONE-E
GR-2025-02112,2026-03-12,W014,Geeta Rawat,bark_grafting,Local Variety,153,Pusa Kanchan,4,22.4,68.4,morning,81.7,91.8,True,0.891,,ZONE-F
GR-2025-02113,2026-03-12,W011,Deepak Negi,whip_and_tongue,Kashmiri Walnut,204,Chandler,2,25.0,67.1,afternoon,73.0,86.9,True,0.88,,ZONE-F
GR-2025-02114,2026-03-12,W005,Amit Singh,bud_grafting,Kashmiri Walnut,142,Franquette,1,25.9,62.9,afternoon,74.0,87.5,True,0.869,,ZONE-C
GR-2025-02115,2026-03-12,W014,Geeta Rawat,side_veneer,Local Variety,174,Pusa Kanchan,1,19.0,84.3,evening,69.4,92.0,True,0.94,,ZONE-C
GR-2025-02116,2026-03-12,W015,Abdul Rashid,bark_grafting,Kashmiri Walnut,241,Local Variety,2,29.8,70.8,morning,85.2,89.8,True,0.893,,ZONE-C
GR-2025-02117,2026-03-13,W001,Rajesh Kumar,bark_grafting,Local Variety,205,Kashmiri Walnut,4,25.3,58.9,morning,75.6,88.2,True,0.942,,ZONE-C
GR-2025-02118,2026-03-13,W001,Rajesh Kumar,bark_grafting,Pusa Kanchan,174,Local Variety,5,19.8,54.2,morning,99.8,71.9,True,0.937,,ZONE-B
GR-2025-02119,2026-03-13,W007,Vikram Thakur,bud_grafting,Kashmiri Walnut,243,Pusa Kanchan,1,30.1,55.0,morning,92.2,97.2,True,0.823,,ZONE-A
GR-2025-02120,2026-03-13,W009,Ravi Shankar,cleft_grafting,Kashmiri Walnut,157,Pusa Kanchan,1,22.7,65.1,morning,63.9,94.2,True,0.886,,ZONE-A
GR-2025-02121,2026-03-13,W015,Abdul Rashid,whip_and_tongue,Chandler,228,Franquette,3,23.9,64.2,morning,32.8,53.9,False,0.922,cambium_misalignment,ZONE-C
GR-2025-02122,2026-03-13,W015,Abdul Rashid,side_veneer,Franquette,211,Local Variety,6,21.4,75.3,morning,66.2,86.4,True,0.873,,ZONE-E
GR-2025-02123,2026-03-13,W001,Rajesh Kumar,side_veneer,Pusa Kanchan,255,Chandler,1,26.2,64.0,morning,93.0,86.6,True,0.818,,ZONE-E
GR-2025-02124,2026-03-13,W015,Abdul Rashid,bud_grafting,Franquette,154,Pusa Kanchan,1,21.8,65.8,afternoon,99.6,95.6,True,0.866,,ZONE-E
GR-2025-02125,2026-03-13,W011,Deepak Negi,cleft_grafting,Pusa Kanchan,175,Kashmiri Walnut,3,26.5,66.8,afternoon,21.1,25.4,False,0.86,desiccation,ZONE-B
GR-2025-02126,2026-03-13,W013,Suresh Bhatt,whip_and_tongue,Pusa Kanchan,157,Chandler,4,32.3,68.7,morning,72.4,81.4,True,0.897,,ZONE-D
GR-2025-02127,2026-03-13,W011,Deepak Negi,bark_grafting,Franquette,158,Chandler,1,22.9,62.6,afternoon,76.7,82.9,True,0.947,,ZONE-F
GR-2025-02128,2026-03-13,W001,Rajesh Kumar,bud_grafting,Franquette,137,Franquette,5,23.5,77.7,afternoon,65.4,92.5,True,0.815,,ZONE-A
GR-2025-02129,2026-03-13,W004,Sunita Devi,bark_grafting,Pusa Kanchan,160,Franquette,3,31.1,64.5,afternoon,79.3,91.8,True,0.868,,ZONE-C
GR-2025-02130,2026-03-13,W003,Mohammad Iqbal,side_veneer,Chandler,280,Local Variety,0,23.1,72.0,afternoon,70.7,94.7,True,0.895,,ZONE-B
GR-2025-02131,2026-03-14,W006,Kavita Devi,bud_grafting,Pusa Kanchan,215,Chandler,4,18.8,70.7,evening,61.1,75.9,True,0.853,,ZONE-D
